ahe,female,age,northeast,midwest,south,west,yrseduc
30.5944061279,0,41,0,1,0,0,16
17.0940170288,1,40,0,1,0,0,18
5.6490383148,1,38,0,1,0,0,13
17.3076915741,1,57,0,0,0,1,12
10.7879924774,0,37,0,1,0,0,13
11.5384616852,0,60,0,1,0,0,12
9.1346149445,0,23,0,1,0,0,12
17.3076915741,0,44,0,1,0,0,13
33.6538467407,0,43,0,1,0,0,18
7.4769229889,1,45,0,1,0,0,12
8.9743585587,0,28,0,1,0,0,6
40.0641021729,0,40,0,0,1,0,19
4.8076925278,1,47,0,0,1,0,19
25,1,58,0,0,1,0,18
15.8119659424,0,29,0,0,1,0,13
21.367521286,1,28,0,0,1,0,18
36.0576934814,0,49,0,0,1,0,14
20.2991447449,1,44,0,0,1,0,16
12.9807691574,0,23,0,0,1,0,12
10.4395608902,0,46,0,1,0,0,10
16.5956726074,1,36,0,1,0,0,12
12.0192308426,1,62,0,1,0,0,12
15.7790927887,1,60,0,1,0,0,13
9,1,58,0,1,0,0,16
12.0192308426,1,36,0,1,0,0,13
12.0192308426,0,33,0,1,0,0,12
12.7403850555,0,23,0,1,0,0,13
13.4615383148,0,34,0,1,0,0,13
6.2222223282,0,55,0,1,0,0,12
17.0940170288,1,36,0,1,0,0,13
12.5,1,30,0,1,0,0,16
31.25,0,28,0,1,0,0,16
16.3461532593,0,38,0,1,0,0,12
11.5384616852,0,27,0,1,0,0,12
15.3846149445,1,49,0,1,0,0,12
33.6538467407,0,50,0,1,0,0,14
22.4358978271,1,45,0,1,0,0,13
20.1923084259,0,45,0,1,0,0,16
15.8653850555,0,47,0,1,0,0,12
23.8095245361,1,42,0,1,0,0,14
15.625,1,35,0,0,1,0,18
8.4134616852,1,47,0,0,1,0,13
24.0384616852,0,42,0,0,1,0,12
10,1,58,0,0,1,0,10
5.8760685921,1,23,0,0,1,0,10
16.2393169403,0,37,0,0,1,0,12
8.75,1,34,0,0,1,0,13
21.367521286,1,46,0,0,1,0,16
8.653845787,1,29,0,0,1,0,8
48.0769233704,0,35,0,0,1,0,16
38.4615402222,1,35,0,0,1,0,16
17.3076915741,0,38,0,1,0,0,12
17.0940170288,0,29,0,1,0,0,13
11.5384616852,0,27,0,1,0,0,12
8.1730766296,1,27,0,1,0,0,12
12.403845787,0,61,0,1,0,0,13
21.6346149445,1,55,0,1,0,0,13
27.8846149445,0,58,0,1,0,0,13
27.4038467407,1,50,0,1,0,0,12
16.2393169403,0,42,0,1,0,0,13
15.625,0,41,0,1,0,0,18
3.2142856121,0,21,0,1,0,0,14
19.2307701111,1,39,0,1,0,0,12
12.5,0,42,0,1,0,0,14
4.6474356651,0,42,0,0,0,1,12
17.7884616852,0,35,0,0,0,1,12
12.1588087082,0,55,0,0,0,1,14
9.6153850555,0,43,0,0,0,1,13
5.5473370552,0,25,0,0,0,1,12
7.2115383148,1,23,0,0,0,1,12
11.5384616852,1,31,0,0,1,0,16
8.3916082382,0,34,0,0,1,0,13
12.3931627274,0,24,0,0,0,1,16
19.2307701111,1,29,0,1,0,0,16
17.9487171173,0,35,0,1,0,0,16
9.5,0,27,0,1,0,0,11
14.4230766296,1,31,0,1,0,0,10
13.9615383148,1,46,0,1,0,0,16
18.4615383148,0,23,0,1,0,0,9
5,0,22,0,1,0,0,6
12.9807691574,1,23,0,1,0,0,13
9.1346149445,0,29,0,1,0,0,13
18.7835426331,0,39,0,1,0,0,12
4.8076925278,0,50,0,1,0,0,12
20.1923084259,1,58,0,1,0,0,13
7.2115383148,1,28,0,1,0,0,12
34.2307701111,0,46,0,1,0,0,16
22.2222213745,0,48,0,1,0,0,16
6.8047337532,1,34,0,1,0,0,13
11.2600002289,0,50,0,1,0,0,12
11.0576925278,1,52,0,1,0,0,14
9,0,46,0,1,0,0,14
7.5,1,36,0,1,0,0,14
7,1,57,0,1,0,0,13
13.028845787,1,27,0,0,1,0,16
20.8333339691,0,27,0,1,0,0,16
7.2115383148,1,47,0,1,0,0,19
27.3504276276,0,39,0,0,0,1,16
30.2884616852,0,49,0,0,0,1,14
12.0192308426,0,28,0,0,0,1,12
12.0192308426,0,26,0,0,0,1,12
16.8269233704,0,25,0,0,0,1,12
9.6153850555,0,40,0,0,0,1,12
9.6153850555,1,35,0,0,0,1,12
38.4615402222,0,38,0,0,0,1,16
13.221154213,0,26,0,0,1,0,12
14.6875,1,60,0,0,0,1,14
24.0384616852,0,35,0,0,0,1,16
8.3076925278,0,25,0,0,0,1,12
9.5538463593,1,25,0,0,0,1,12
23.0769233704,0,54,0,0,0,1,12
8.7230768204,1,50,0,0,0,1,12
6.9230771065,0,36,0,0,0,1,12
5.7692308426,0,35,0,0,0,1,12
19.2307701111,1,47,0,0,0,1,16
19.2307701111,0,53,0,0,0,1,16
13.4615383148,0,34,0,0,0,1,13
28.8461532593,1,36,0,0,0,1,14
29.3461532593,0,42,0,0,0,1,14
16.3461532593,0,33,0,0,0,1,12
5.992307663,1,64,0,0,0,1,12
9.6153850555,0,21,0,0,0,1,11
5.7692308426,0,21,0,0,0,1,11
5.7692308426,0,21,0,0,0,1,11
21.6346149445,1,33,0,0,0,1,13
36.0576934814,0,37,0,0,0,1,13
14.4724559784,0,40,0,0,0,1,13
8.75,1,42,0,0,0,1,11
18.9903850555,0,47,0,0,0,1,14
14.4826927185,1,45,0,0,0,1,13
6.8681316376,0,46,0,0,1,0,13
24.175825119,1,42,0,0,0,1,14
32.9670333862,0,47,0,0,0,1,12
21.6346149445,1,39,0,0,0,1,16
14.4230766296,1,33,0,0,1,0,12
8.5096149445,0,40,0,1,0,0,12
12.0192308426,1,49,0,1,0,0,12
25,1,54,0,1,0,0,14
18.4615383148,0,53,0,1,0,0,16
17.3858165741,1,54,0,1,0,0,18
18.3333339691,0,55,0,1,0,0,16
6.7307691574,0,47,0,1,0,0,12
11.5384616852,1,42,0,1,0,0,12
10.9890108109,1,48,0,1,0,0,13
11.5384616852,0,48,0,1,0,0,14
10.096154213,1,26,0,0,1,0,13
32.0512809753,0,40,0,0,1,0,12
9.8901100159,1,21,0,0,1,0,13
18.75,1,49,0,0,1,0,12
12.8205127716,1,31,0,0,1,0,14
17.6068382263,1,42,0,0,1,0,16
35.2564086914,0,43,0,0,1,0,18
14.4230766296,0,52,0,0,0,1,12
12.5,1,52,0,0,0,1,12
22.5961532593,0,60,0,0,0,1,14
22.0352573395,0,48,0,0,0,1,11
13.4615383148,1,58,0,0,0,1,13
12.5,0,31,0,0,0,1,12
14.4230766296,1,33,0,0,0,1,13
6.0096154213,0,26,0,0,0,1,8
16.8269233704,0,29,0,0,0,1,12
12.9807691574,1,56,0,1,0,0,12
21.6346149445,0,58,0,1,0,0,12
3.4965035915,0,44,0,1,0,0,8
4.7008547783,0,62,0,1,0,0,9
7.75,1,50,0,1,0,0,16
9.7596149445,1,29,0,1,0,0,14
15.4411764145,0,32,0,1,0,0,12
12.1794872284,0,31,0,1,0,0,12
9.1346149445,1,28,0,1,0,0,16
18.2692298889,0,50,0,1,0,0,13
14.4230766296,0,47,0,1,0,0,12
8,1,22,0,1,0,0,14
15,0,44,0,1,0,0,12
19.2307701111,1,42,0,1,0,0,12
17.3076915741,0,45,0,1,0,0,13
13.4615383148,1,60,0,0,1,0,13
21.1538467407,0,48,0,0,1,0,12
57.6923065186,0,25,0,0,1,0,12
23.5576915741,0,34,0,0,1,0,12
8.653845787,1,36,0,0,1,0,13
11.5384616852,0,27,0,0,1,0,16
7.3076925278,1,46,0,0,1,0,12
9.6153850555,0,44,0,0,1,0,8
6.0096154213,1,44,0,0,1,0,8
2.9585797787,1,45,0,0,1,0,6
12.0192308426,1,52,0,0,1,0,12
13.1697483063,1,42,0,0,1,0,12
15,0,51,0,0,1,0,12
18.5096149445,0,60,0,0,1,0,13
15,0,33,0,0,1,0,18
6.8571429253,0,28,0,0,1,0,13
11.5384616852,0,23,0,0,1,0,13
10.7692308426,0,23,0,0,1,0,13
22.7272720337,1,63,0,0,1,0,13
29.9145298004,0,44,0,0,1,0,12
14.4230766296,0,36,0,0,1,0,12
6.25,1,34,0,0,1,0,12
8.2417583466,0,33,0,0,1,0,16
10.5769233704,1,41,0,0,1,0,13
10.5769233704,0,41,0,0,1,0,12
21.5384616852,0,45,0,0,1,0,13
13.4615383148,0,53,0,0,1,0,16
13.4615383148,1,26,0,0,1,0,16
12.5,0,35,0,0,1,0,12
31.9711532593,0,36,0,0,1,0,20
10.5769233704,0,40,0,0,1,0,12
11.2179489136,0,26,0,1,0,0,16
11.0576925278,0,24,0,0,1,0,12
23.1499996185,0,32,0,0,1,0,14
28.8461532593,1,47,0,0,1,0,16
10.7692308426,0,22,0,0,1,0,14
41.9230766296,1,40,0,0,1,0,18
12.1706733704,1,56,0,0,1,0,12
4.8076925278,1,26,0,0,1,0,12
13.3653850555,1,45,0,0,1,0,16
25.6410255432,0,46,0,0,1,0,16
9.1346149445,1,29,0,0,1,0,14
14.2307691574,0,32,0,0,1,0,13
9.1346149445,0,25,0,0,1,0,13
9.6153850555,1,22,0,0,1,0,12
21.6346149445,0,45,0,0,1,0,12
10.153845787,1,44,0,0,1,0,12
24.5769233704,0,23,0,0,1,0,12
21.367521286,0,31,0,0,1,0,14
13.9423074722,0,29,0,0,1,0,12
14.4230766296,0,54,0,0,1,0,13
14.903845787,1,44,0,0,1,0,13
20.0490989685,1,28,0,0,1,0,20
11.0576925278,1,23,0,0,1,0,13
9.1346149445,1,48,0,0,1,0,6
23.0769233704,0,30,0,0,1,0,12
17.3076915741,0,26,0,0,1,0,16
17.7884616852,1,33,0,0,1,0,12
16.8269233704,0,30,0,0,1,0,13
16.9946327209,1,32,0,0,1,0,13
14.102563858,1,38,0,0,1,0,16
9.6153850555,1,33,0,0,1,0,12
15,1,51,0,0,1,0,12
23.5576915741,1,62,0,0,1,0,14
4.3956046104,1,39,0,0,1,0,12
6.5934066772,1,41,0,0,1,0,6
13.4615383148,0,59,0,0,1,0,13
11.153845787,0,28,0,0,1,0,12
5.7692308426,1,22,0,0,1,0,12
13.7019233704,0,40,0,0,1,0,18
16.6666660309,0,35,0,0,1,0,16
9.6153850555,1,38,0,0,1,0,12
13.0177516937,0,45,0,0,0,1,12
10.096154213,1,45,0,0,0,1,12
9.1346149445,1,41,0,0,0,1,12
8.653845787,0,47,0,0,0,1,14
20.9790210724,0,41,0,0,0,1,14
10.3846149445,1,49,0,0,0,1,12
17.7884616852,0,43,0,0,0,1,12
14.4230766296,1,48,0,0,0,1,12
30.3643722534,0,46,0,0,0,1,16
6.0096154213,1,23,0,0,0,1,12
11.0576925278,0,25,0,0,0,1,12
16.1538467407,0,27,0,0,0,1,13
12.0192308426,1,24,0,0,0,1,14
9.6153850555,0,31,0,0,0,1,14
20.1923084259,0,36,0,0,0,1,11
16.3461532593,0,38,0,0,0,1,13
10.9890108109,1,37,0,0,0,1,13
14.4230766296,1,43,0,0,0,1,13
20.8846149445,0,30,0,0,0,1,13
23.0769233704,0,54,0,0,0,1,13
7.2280220985,0,44,0,0,0,1,13
13.4615383148,0,52,0,0,0,1,13
6.3499999046,1,41,0,0,0,1,12
13.4615383148,1,51,0,0,0,1,6
8.1730766296,0,47,0,0,0,1,12
13.4615383148,1,45,0,0,0,1,13
8.5576925278,0,36,0,0,0,1,8
12.3626375198,1,34,0,1,0,0,20
32.0512809753,0,43,0,1,0,0,19
11.5384616852,0,46,0,1,0,0,12
8.7912092209,1,37,0,1,0,0,14
43.2692298889,1,31,0,1,0,0,18
18.0769233704,0,31,0,1,0,0,12
20.6730766296,1,52,0,1,0,0,14
18.8034191132,0,32,0,1,0,0,16
16.7835655212,1,33,0,1,0,0,16
18.75,0,55,0,0,0,1,16
18.75,1,55,0,0,0,1,16
17.3076915741,0,31,0,0,0,1,6
22.1153850555,1,50,0,0,0,1,18
18.4615383148,0,50,0,0,0,1,14
32.2115402222,1,52,0,0,0,1,16
12.1634616852,1,35,0,0,0,1,13
18.2692298889,0,43,0,0,0,1,12
20.5615386963,1,40,0,0,0,1,12
12.8205127716,1,44,0,0,0,1,14
5.7692308426,1,28,0,0,0,1,16
4.8076925278,0,34,0,0,0,1,16
21.6346149445,0,52,0,0,1,0,16
14.4230766296,1,60,0,0,1,0,13
11.1764707565,0,48,0,0,0,1,16
15.966386795,1,46,0,0,0,1,14
10.8173074722,1,48,0,0,0,1,13
11.0576925278,1,23,0,0,0,1,13
13.846154213,1,55,0,0,0,1,8
28.8461532593,0,31,0,0,0,1,12
8.3076925278,1,52,0,0,0,1,12
14.1559829712,1,53,0,0,0,1,16
33.2167816162,0,56,0,0,0,1,18
4.8076925278,1,46,0,0,0,1,8
8.653845787,0,25,0,0,0,1,6
15.3846149445,1,57,0,0,0,1,12
14.4230766296,1,29,0,0,0,1,13
11.2179489136,0,30,0,0,0,1,18
12.0192308426,1,24,0,0,0,1,12
36.0576934814,1,48,0,0,0,1,13
16.461057663,0,28,0,0,0,1,16
13.0408649445,1,27,0,0,0,1,12
6.4102563858,0,32,0,0,1,0,12
6.4102563858,0,24,0,1,0,0,12
21.6346149445,0,46,0,0,0,1,16
14.4230766296,1,48,0,0,0,1,16
25.9615383148,0,33,0,0,1,0,6
25.3036441803,0,46,0,0,0,1,12
16.0256404877,0,62,0,0,0,1,18
11.5384616852,0,63,0,0,0,1,12
9.2307691574,1,26,0,0,0,1,13
31.25,0,35,0,0,0,1,16
15.8653850555,1,32,0,0,0,1,16
19.2307701111,0,31,0,0,0,1,14
12.0192308426,1,31,0,0,0,1,12
10.096154213,0,27,0,0,0,1,14
14.4230766296,0,64,0,1,0,0,12
7.4509801865,1,59,0,1,0,0,14
29.8076915741,0,43,0,1,0,0,16
13.4615383148,1,38,0,1,0,0,13
8.8942308426,1,51,0,1,0,0,12
8.4134616852,1,59,0,1,0,0,13
18.2291660309,1,40,0,1,0,0,16
12.2749586105,0,52,0,1,0,0,14
14.529914856,1,58,0,1,0,0,13
16.3461532593,1,24,0,1,0,0,16
15.7342653275,0,30,0,1,0,0,12
10,1,52,0,1,0,0,14
14.4230766296,0,22,0,0,0,1,12
16.8269233704,1,46,0,1,0,0,12
24.0384616852,1,41,0,1,0,0,16
15.3846149445,1,54,0,1,0,0,12
14.4230766296,1,25,0,1,0,0,14
8.0128202438,1,37,0,1,0,0,12
12.9807691574,1,35,0,1,0,0,12
22.1153850555,0,45,0,1,0,0,12
34.1880340576,0,35,0,1,0,0,18
15.1570510864,1,35,0,1,0,0,18
11.0576925278,0,58,0,1,0,0,14
25.78125,1,57,0,1,0,0,12
24.0384616852,1,36,0,1,0,0,14
16.6666660309,0,24,0,1,0,0,14
17.6470584869,0,37,0,1,0,0,14
21.5,1,40,0,1,0,0,16
21.5168266296,0,46,0,1,0,0,12
4.8076925278,1,61,0,1,0,0,8
9.6153850555,0,42,0,1,0,0,12
8.2417583466,1,46,0,1,0,0,12
24.0384616852,0,36,0,1,0,0,18
14.9572649002,1,32,0,1,0,0,16
14.6153850555,0,31,0,1,0,0,13
26.4423084259,0,51,0,1,0,0,16
19.2307701111,1,50,0,1,0,0,18
12.5,1,46,0,0,0,1,13
9.2455625534,1,39,0,0,0,1,12
24.0384616852,0,51,0,0,0,1,12
6.5288462639,1,48,0,0,0,1,13
5.7692308426,0,22,0,0,0,1,12
9.6153850555,1,21,0,0,0,1,12
16.8269233704,1,60,0,0,0,1,16
41.8269233704,0,50,0,0,0,1,16
24.5192298889,0,37,0,0,1,0,13
7.2115383148,1,55,0,0,1,0,10
28.465385437,1,60,0,0,1,0,13
28.8461532593,1,37,0,0,0,1,16
10.096154213,0,27,0,0,0,1,6
28.4115390778,1,44,0,0,0,1,18
49.4505500793,0,54,0,0,0,1,18
24.0384616852,0,54,0,0,0,1,12
19.2307701111,1,53,0,0,0,1,14
18.2692298889,0,48,0,1,0,0,13
6.3186812401,0,40,0,1,0,0,13
6.25,1,39,0,1,0,0,13
4.9038462639,1,51,0,1,0,0,12
13.212392807,0,50,0,1,0,0,16
12.3952989578,1,30,0,1,0,0,13
13.9423074722,0,30,0,1,0,0,14
13.653845787,1,37,0,1,0,0,12
17.3076915741,0,42,0,1,0,0,13
8.2153844833,1,35,0,1,0,0,12
19.2307701111,0,40,0,0,0,1,16
27.2435894012,0,31,0,1,0,0,14
12.1457490921,1,33,0,1,0,0,12
12.573964119,1,42,0,1,0,0,12
48.0769233704,0,61,0,1,0,0,19
27.4038467407,1,60,0,1,0,0,14
11.9658117294,1,22,0,1,0,0,16
10.096154213,1,43,0,1,0,0,14
12.0192308426,1,54,0,1,0,0,9
36.5384597778,0,48,0,0,0,1,12
17.3076915741,1,24,0,0,0,1,16
31.3059024811,0,43,0,0,0,1,18
40.1709403992,0,50,0,0,0,1,12
22.1153850555,1,44,0,0,0,1,18
10,1,21,0,0,1,0,14
22.2222213745,0,62,0,0,0,1,12
8.4755249023,1,64,0,0,0,1,13
13.4615383148,0,46,0,0,0,1,18
18.2692298889,1,31,0,0,0,1,16
47.1153831482,0,31,0,0,0,1,18
23.0769233704,1,55,0,0,0,1,13
19.7115383148,0,51,0,0,0,1,12
17.3076915741,1,52,0,0,0,1,12
11.7521371841,1,51,0,0,0,1,12
14.1559829712,0,29,0,0,0,1,12
12.0192308426,0,24,0,0,1,0,12
13.5416669846,1,28,0,0,1,0,13
20.1966342926,0,24,0,0,0,1,13
2.1634614468,1,31,0,0,0,1,12
19.2307701111,0,61,0,0,0,1,18
10.8552627563,1,42,0,0,0,1,16
19.4242782593,0,32,1,0,0,0,13
34.1880340576,0,38,0,0,0,1,18
26.4423084259,1,49,0,0,0,1,16
14.4230766296,0,46,0,0,0,1,12
10.5769233704,0,42,0,0,0,1,11
11.5384616852,1,51,0,0,0,1,11
25.6410255432,0,44,0,0,0,1,13
7.2126374245,1,39,0,0,0,1,13
14.4230766296,0,29,0,0,0,1,12
8.653845787,1,28,0,0,0,1,11
15,0,27,0,0,0,1,13
19.2307701111,0,56,0,0,0,1,13
24.0384616852,0,44,0,1,0,0,12
29.0598297119,1,47,0,1,0,0,13
43.2692298889,0,46,0,0,0,1,14
23.4615383148,1,58,0,0,0,1,16
18.75,0,30,0,0,0,1,14
9.6153850555,0,34,0,0,0,1,12
15.9615383148,1,57,0,0,0,1,18
8,1,40,0,0,0,1,12
14.4230766296,1,28,0,0,1,0,16
10.5769233704,1,36,0,0,1,0,12
7.6923074722,0,43,0,0,1,0,6
21.9780216217,1,56,0,0,1,0,16
38.4615402222,0,54,0,0,1,0,13
26.4423084259,0,25,0,0,1,0,6
8.0769233704,1,22,0,0,1,0,12
38.4615402222,0,59,0,0,0,1,20
7.9326925278,1,45,0,0,0,1,18
25.4807701111,1,54,0,0,0,1,16
10.5769233704,1,38,0,0,0,1,6
3.8461537361,1,60,0,0,0,1,6
3.75,1,52,0,0,0,1,12
11.5384616852,1,33,0,0,0,1,12
25.7692298889,0,37,0,0,0,1,14
15.9340658188,1,38,0,0,0,1,12
12.8571424484,0,28,0,0,0,1,12
3.4615385532,0,36,0,0,0,1,20
23.0769233704,1,55,0,0,0,1,16
17.7884616852,0,58,0,0,0,1,18
16.8269233704,1,48,0,0,0,1,13
5.6089744568,0,36,0,0,0,1,6
12.3076925278,0,39,0,0,0,1,16
12.5,0,47,0,0,0,1,8
7.6923074722,1,43,0,0,0,1,12
28.8461532593,0,61,0,0,0,1,14
7.6923074722,1,41,0,0,0,1,12
22.4358978271,0,35,0,0,0,1,16
6.7307691574,0,23,0,0,0,1,6
14.4230766296,1,36,0,0,0,1,13
20.1923084259,0,41,0,0,0,1,13
38.4615402222,1,32,0,0,0,1,20
16.8269233704,0,31,0,0,0,1,14
14.4230766296,0,30,0,0,0,1,14
16.8269233704,1,29,0,0,0,1,14
12.0192308426,1,26,0,0,0,1,16
17.3076915741,0,37,0,0,0,1,14
28.8461532593,0,46,0,0,0,1,13
31.25,1,32,0,0,0,1,20
23.5042743683,0,37,0,0,0,1,16
5.7692308426,1,24,0,0,0,1,12
22.1153850555,0,49,0,0,0,1,16
55.8608055115,0,56,0,0,0,1,14
10.5769233704,0,41,0,0,0,1,13
11.7521371841,0,43,0,0,0,1,16
11.0576925278,1,34,0,0,0,1,12
6.25,1,52,0,0,0,1,11
18.2692298889,0,48,0,0,0,1,6
13.4615383148,0,38,0,0,0,1,6
6.7307691574,0,47,0,0,0,1,12
6.25,1,45,0,0,0,1,12
6.25,0,25,0,0,0,1,12
7.2115383148,1,23,0,0,0,1,12
6.0096154213,1,22,0,0,0,1,12
7.6923074722,1,64,0,0,0,1,16
21.6346149445,1,29,0,0,0,1,18
18.75,1,46,0,0,0,1,16
11.5384616852,0,35,0,0,0,1,13
32.6923065186,0,45,0,0,0,1,12
18.4615383148,0,41,0,0,0,1,16
38.4615402222,0,36,0,0,0,1,16
22.8571434021,0,23,0,0,0,1,13
20.1923084259,0,41,0,0,0,1,13
12.5173072815,1,62,0,0,0,1,12
14.3288087845,0,51,0,0,0,1,12
37.4125862122,1,25,0,0,0,1,12
32.9670333862,1,44,0,0,0,1,16
13.9423074722,0,43,0,0,0,1,14
9.6153850555,1,42,0,0,0,1,14
28.8461532593,1,54,0,0,0,1,14
12.9437866211,0,26,0,0,0,1,16
40.1442298889,0,41,0,0,0,1,19
31.25,1,47,0,0,0,1,14
24.0384616852,1,26,0,0,0,1,18
4.8076925278,0,34,0,0,0,1,12
6.7307691574,0,45,0,0,0,1,6
46.2454223633,0,53,0,0,0,1,16
13.846154213,0,29,0,0,0,1,13
18.2291660309,1,28,0,0,0,1,13
7.2115383148,0,21,0,0,0,1,9
14.4230766296,0,47,0,0,0,1,12
7.2115383148,1,45,0,0,0,1,12
24.0384616852,0,40,0,0,0,1,16
11.0946741104,1,40,0,0,0,1,13
20.0961532593,1,23,0,0,0,1,16
45.6730766296,0,36,0,0,0,1,19
17.3076915741,0,31,0,0,0,1,16
57.2115402222,0,47,0,0,0,1,16
25,1,25,0,0,0,1,16
17.7884616852,0,51,0,0,0,1,12
14.4230766296,1,25,0,0,0,1,11
16.8269233704,1,60,0,0,0,1,12
38.4615402222,1,51,0,0,0,1,13
18.2692298889,1,44,0,0,0,1,12
12.9807691574,0,57,0,0,0,1,12
13.4615383148,0,30,0,0,0,1,12
15.3846149445,0,44,0,0,0,1,12
25.8875732422,1,45,0,0,0,1,13
3.0769231319,0,44,0,0,0,1,16
38.4615402222,1,43,0,0,0,1,16
27.8340072632,1,37,0,0,0,1,16
9.6153850555,0,23,0,0,0,1,11
10.5769233704,0,42,0,0,0,1,12
16.8269233704,0,29,0,0,0,1,13
8.653845787,0,60,0,0,0,1,6
10.3846149445,0,32,0,0,0,1,11
25,1,40,0,0,0,1,18
18.218624115,1,25,0,0,0,1,16
19.7115383148,0,37,0,0,0,1,18
19.6634616852,1,49,0,0,0,1,13
17.3076915741,1,42,0,0,0,1,11
14.5,0,34,0,0,0,1,12
36.8589744568,0,45,0,0,0,1,18
12.0192308426,1,40,0,0,0,1,13
36.0576934814,0,47,0,0,0,1,16
19.2307701111,0,43,0,0,0,1,14
17.3076915741,1,25,0,0,0,1,12
31.5934066772,0,48,0,0,0,1,18
24.0384616852,0,48,0,0,0,1,16
26.4423084259,0,39,0,0,0,1,16
13.4615383148,0,32,0,0,0,1,12
29.8076915741,0,47,0,0,0,1,13
14.4230766296,0,36,0,0,0,1,13
32.1678314209,0,42,0,0,0,1,16
11.5384616852,1,38,0,0,0,1,13
9.5860567093,1,29,0,0,0,1,16
21.1538467407,0,44,0,0,0,1,13
17.7884616852,1,43,0,0,0,1,12
10.4807691574,0,35,0,0,0,1,12
17.1153850555,1,29,0,0,0,1,14
14.4230766296,0,29,0,0,0,1,13
7.2115383148,1,29,0,0,0,1,13
4.5546560287,1,29,0,0,0,1,14
14.4230766296,0,25,0,0,0,1,14
7.2115383148,0,45,0,0,0,1,12
15.3846149445,1,47,0,0,0,1,16
8.1699342728,1,25,0,0,0,1,13
14.4230766296,0,44,0,0,0,1,12
8.1730766296,1,54,0,0,0,1,12
8.1730766296,0,23,0,0,0,1,12
22.5961532593,1,27,0,0,0,1,12
9.6153850555,0,38,0,0,0,1,14
33.6538467407,0,48,0,0,0,1,16
28.8461532593,1,48,0,0,0,1,13
9.6153850555,0,21,0,0,0,1,13
8.3333330154,1,41,0,0,0,1,16
12.9807691574,0,51,0,0,0,1,13
25.9615383148,1,45,0,0,0,1,13
9.6153850555,1,25,0,0,0,1,14
30.7692298889,1,51,0,0,0,1,16
13.9423074722,1,52,0,0,0,1,12
12.6373624802,0,21,0,0,0,1,13
17.7884616852,1,44,0,0,0,1,16
10.5769233704,0,26,0,0,0,1,12
12.8205127716,1,26,0,0,0,1,12
12.5,0,42,0,0,0,1,12
5,1,44,0,0,0,1,12
15,0,42,0,0,0,1,12
21.6346149445,0,38,0,0,0,1,16
21.1538467407,0,51,0,1,0,0,20
10.5769233704,1,50,0,1,0,0,12
10.2368421555,0,60,0,0,0,1,12
8,1,60,0,0,0,1,12
12.5,0,22,0,0,0,1,12
5.5288462639,1,22,0,0,0,1,13
15.8653850555,0,61,0,0,0,1,12
14.6285715103,0,50,0,0,0,1,11
11.875,1,41,0,0,0,1,12
7.3499999046,1,32,0,1,0,0,13
9.1346149445,0,23,0,1,0,0,12
13.4615383148,1,50,0,1,0,0,16
28.8461532593,0,51,0,1,0,0,13
13.4615383148,0,50,0,1,0,0,16
40.5982894897,1,39,0,1,0,0,19
15.8653850555,1,26,0,1,0,0,12
19.7115383148,1,39,0,1,0,0,16
8.653845787,1,37,0,1,0,0,16
12.9807691574,1,24,0,1,0,0,16
6.1538462639,0,29,0,1,0,0,12
14.903845787,1,38,0,1,0,0,12
22.5961532593,0,34,0,1,0,0,14
28.571428299,1,29,0,1,0,0,18
16.8269233704,0,42,0,1,0,0,16
17.0118350983,0,39,0,1,0,0,14
12.0879125595,1,43,0,1,0,0,13
31.25,1,48,0,1,0,0,18
19.2307701111,0,59,0,1,0,0,16
9.6153850555,0,40,0,1,0,0,13
7.2115383148,1,31,0,1,0,0,16
17.2619056702,1,35,0,1,0,0,12
28.8461532593,0,27,0,1,0,0,12
9.6153850555,0,24,0,1,0,0,12
5.7692308426,0,23,0,1,0,0,12
7.2115383148,1,54,0,1,0,0,10
34.0659332275,1,50,0,1,0,0,18
14.4230766296,0,55,0,1,0,0,14
5.7692308426,1,25,0,1,0,0,12
8.174038887,0,24,0,1,0,0,12
18.0769233704,1,48,0,1,0,0,16
30.2884616852,0,48,0,1,0,0,12
8.1632652283,0,33,0,1,0,0,6
10.683760643,1,30,0,1,0,0,12
9.6153850555,0,35,0,1,0,0,10
6.25,1,46,0,1,0,0,10
11.5384616852,1,21,0,1,0,0,12
11.9658117294,0,27,0,1,0,0,12
16.8269233704,0,62,0,1,0,0,20
18.2692298889,0,52,0,1,0,0,12
11.8343191147,1,54,0,1,0,0,12
14.375,0,44,0,1,0,0,11
24.0384616852,1,46,0,1,0,0,11
23.0769233704,0,58,0,1,0,0,13
19,1,56,0,1,0,0,12
26.9230766296,0,46,0,1,0,0,13
25.4807701111,0,44,0,1,0,0,12
14.4230766296,0,26,0,1,0,0,16
5.7692308426,1,27,0,1,0,0,16
42.735042572,0,41,0,1,0,0,16
15.3846149445,1,27,0,1,0,0,13
25.4807701111,1,39,0,1,0,0,14
15.3846149445,0,42,0,1,0,0,12
14.903845787,0,39,0,1,0,0,10
9.9628801346,0,42,0,1,0,0,13
5.7692308426,1,41,0,1,0,0,12
8.125,1,28,0,1,0,0,10
14.4230766296,0,34,0,1,0,0,12
17.3076915741,1,36,0,1,0,0,12
51.2820510864,0,43,0,1,0,0,16
36.0576934814,0,57,0,1,0,0,16
24.0384616852,0,45,0,1,0,0,16
19.2307701111,1,46,0,1,0,0,14
23.0769233704,1,59,0,1,0,0,18
26.3038539886,1,24,0,1,0,0,16
